COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 30261 
 NOMBRE    : E.T.A. 175 TLACOLULA 
 ESTADO    : VERACRUZ DE IGNACIO DE LA LLAVE 
 MUNICIPIO : CHICONTEPEC 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 20.91666667 ° 
 LONGITUD  : -98.16666667 ° 
 ALTITUD   : 640 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1973-10-26	0	NULO	NULO	NULO
1978-04-09	0.01	4.45	31.5	20
1978-04-10	0	4.5	37	21
1978-04-11	4.5	7.5	30	19
1978-04-12	0	2.1	25	14.5
1978-04-13	0	4.05	31.5	15
1978-04-14	0	6.25	30	18
1978-04-15	0	5.65	29	16
1978-04-16	0	9.95	31	21
1978-04-17	0	7.05	35	22
1978-04-18	0	6.2	36	21
1978-04-19	0	5.65	36	20
1978-04-20	0	3.2	28	21
1978-04-21	0	1.15	27	19.5
1978-04-22	0	2.9	35	21
1978-04-23	0	5.1	35	22
1978-04-24	0	6.8	34	22.5
1978-04-25	0	5.9	33	21.5
1978-04-26	0	5.05	30.5	20.5
1978-04-27	0	7.45	33	17
1978-04-28	0	6.2	35	18
1978-04-29	0	6.9	35	19
1978-04-30	0	7	40	21
1978-05-01	0	9	43	22
1978-05-02	0	9.9	42	20
1978-05-03	0	5.2	35	20
1978-05-04	1	6.7	31	22
1978-05-05	0	7.1	34.5	22.5
1978-05-06	0	8.6	39.5	21
1978-05-07	0	10.4	43	22.5
1978-05-08	0	8.1	38	24
1978-05-09	0	3.9	37	24
1978-05-10	0	5.3	38	26
1978-05-11	0	6.5	39	21
1978-05-12	0	6.3	38	22
1978-05-13	0	5.5	37.5	21.5
1978-05-14	5	5.6	33	21
1978-05-15	0	7.1	34	22
1978-05-16	0	8.1	38	23
1978-05-17	0	9.1	33	23
1978-05-18	0	6.7	38	23
1978-05-19	0	7.6	37	22
1978-05-20	0	5.4	34	23
1978-05-21	0	4.8	35	22
1978-05-22	0	6.3	33	22
1978-05-23	0	7.2	34.5	22
1978-05-24	0	6.2	36	25
1978-05-25	0	6.6	36	25
1978-05-26	0	6.1	36.5	24
1978-05-27	0	6.6	36.5	23
1978-05-28	0	6.9	36	22.5
1978-05-29	0	6.1	36	22
1978-05-30	0	5.9	35	22.5
1978-05-31	32	1.2	33	21.5
1978-06-01	2.5	3.9	33	23
1978-06-02	0	4.8	32	23
1978-06-03	0	4.1	30	23.5
1978-06-04	25	7	31	22
1978-06-05	0	6.9	32	23
1978-06-06	36	5.3	33	20
1978-06-07	52.5	NULO	33	21
1978-06-08	66	NULO	32	22
1978-06-09	32	NULO	31	21
1978-06-10	0	5.2	30	20
1978-06-11	0	6.2	33	21
1978-06-12	1	4.1	32	22
1978-06-13	3	3.7	31.5	20.5
1978-06-14	0	6.8	34	21.5
1978-06-15	0	6.8	34	21.5
1978-06-16	0	7.7	33	22
1978-06-17	4	5.5	32	20.5
1978-06-18	6	5	35	20
1978-06-19	0	3.7	30	21
1978-06-20	0	7.1	33	20
1978-06-21	0	5	33.5	22
1978-06-22	7	2.4	33.5	22.5
1978-06-23	20	8	33	22
1978-06-24	0	4	30.5	21
1978-06-25	0	5	30	21.5
1978-06-26	0	4.9	31	22
1978-06-27	15	5.1	30	21.5
1978-06-28	0	1.8	28.5	22
1978-06-29	0	3.6	31	21
1978-06-30	0	7.2	33	20
1978-07-01	0	5.8	27	21
1978-07-02	0	4.3	33	23
1978-07-03	1.5	8.6	33	22
1978-07-04	0	6.4	26	22
1978-07-05	0	5.1	31	23
1978-07-06	0	5.6	32	20
1978-07-07	0	4.8	31	21
1978-07-08	0	4.6	32	22
1978-07-09	0	4.2	33	19
1978-07-10	0	3.9	33	21
1978-07-11	0	2.1	32	22
1978-07-12	0	1.9	34	21
1978-07-13	0	3.6	34	21
1978-07-14	0	4.7	33	20
1978-07-15	0	7.2	34	20
1978-07-16	0	5.8	34	21
1978-07-17	0	8.5	34	21
1978-07-18	0	5.5	34	21
1978-07-19	10.5	1.9	31	22
1978-07-20	0	6.5	33	22
1978-07-21	1.5	4	30	20
1978-07-22	11.5	1	31	20
1978-07-23	4.5	4.9	29	20
1978-07-24	5.5	6.1	26	20
1978-07-25	4.5	4.7	30	21
1978-07-26	0	2.9	31	21
1978-07-27	1.5	3.1	31	22
1978-07-28	20.5	9	31	23
1978-07-29	0	4.5	32	23
1978-07-30	0	5.3	32	22
1978-07-31	0	3.1	32	22
1978-08-01	15	5.7	31	22
1978-08-02	0	5	32	22
1978-08-03	0	4.9	32	21
1978-08-04	0	5.9	32	22
1978-08-05	4.5	3.5	33	21
1978-08-06	5.5	2.8	31	20
1978-08-07	21.5	1.3	28	20
1978-08-08	27	4.4	32	21
1978-08-09	0	4.8	31	21
1978-08-10	0	3.9	31	22
1978-08-11	2	3	31	21
1978-08-12	0	4	33	20
1978-08-13	0	5.3	30	20
1978-08-14	6.5	3.9	33	20
1978-08-15	0	3.7	31	22
1978-08-16	0	4.3	32	21
1978-08-17	0	4.4	32	20
1978-08-18	0	4.9	32	22
1978-08-19	0	6.2	31	20
1978-08-20	5	2.6	32	20
1978-08-21	8.5	6.1	32	21
1978-08-22	0	5.4	33	21
1978-08-23	0	4.2	32	22
1978-08-24	7.5	5.6	31	21
1978-08-25	0	4.4	32	22
1978-08-26	0	2.9	34	21
1978-08-27	0	5.6	33	23
1978-08-28	0	5.4	32	22
1978-08-29	0	4.8	30	21
1978-08-30	0	3.9	32	21
1978-08-31	23	4.8	32	21
1978-09-01	0	0.7	32	21
1978-09-02	4	5.2	32	20
1978-09-03	0	3.1	33	21
1978-09-04	7	4.4	32	20
1978-09-05	0	4.8	33	19
1978-09-06	3.5	4.5	31	20
1978-09-07	3.5	3.6	30.5	21.5
1978-09-08	0	5.3	33	22
1978-09-09	2.5	1.2	29	22.5
1978-09-10	0	3.2	32	23
1978-09-11	0	4.3	33	23.5
1978-09-12	0	6.1	35	23.5
1978-09-13	0	4.8	35	25
1978-09-14	0	4.4	34	24
1978-09-15	0	5.6	34	25
1978-09-16	0	5.2	33.5	20
1978-09-17	0	6	32.5	21.5
1978-09-18	49	3.9	33.5	21
1978-09-19	18	1.7	27	21
1978-09-20	27	2.8	27.5	20.5
1978-09-21	43	0.9	24	21
1978-09-22	43	1.5	25.5	21.5
1978-09-23	0	5.1	31.5	22
1978-09-24	4	1.8	29	22
1978-09-25	0	4	29	22
1978-09-26	1.5	2.1	29	20
1978-09-27	0	4.5	30	21
1978-09-28	0	1.7	30	19
1978-09-29	0	8.1	30	19
1978-09-30	0	4	30	21
1979-01-01	3	4.9	23	14
1979-01-02	0	4.6	7	5
1979-01-03	0	1.1	10.5	4.5
1979-01-04	0	1	12	5
1979-01-05	0	1.4	25	7
1979-01-06	0	2.8	24.5	10.5
1979-01-07	0	0.5	17	14
1979-01-08	2	0.6	11	9.5
1979-01-09	1.5	0.9	12.5	7
1979-01-10	0	2.4	14	7
1979-01-11	0	1.7	14	12
1979-01-12	0	1.8	21	12
1979-01-13	0	3.7	29	8.5
1979-01-14	0	2.6	15	10.5
1979-01-15	0	1.3	17.5	6
1979-01-16	0	1.2	20	9
1979-01-17	6.5	1	22	10
1979-01-18	0	1.8	25	11.5
1979-01-19	0	2.3	27	16
1979-01-20	0	3.4	28	14
1979-01-21	0	3.2	30	9
1979-01-22	0	2.6	21	8
1979-01-23	0	4.8	32	8.5
1979-01-24	0	1.3	16	10.5
1979-01-25	0	1.5	22	11
1979-01-26	0	3	34	11
1979-01-27	4	2.3	24	13
1979-01-28	1.5	1.3	23	13
1979-01-29	0	1.5	24	13
1979-01-30	2	1	23	13
1979-01-31	2.5	1.5	14	10
1979-02-01	0	0.2	17	9
1979-02-02	0	2.5	23	10
1979-02-03	0	0.6	24	12
1979-02-04	0	3.6	23	15.5
1979-02-05	5	2.1	22	12.5
1979-02-06	6.5	4.4	21	10.5
1979-02-07	1	1.2	15	12.5
1979-02-08	0	0.9	19	12
1979-02-09	8	0.5	17	13
1979-02-10	0	0.5	17.5	11
1979-02-11	1	0.5	20	11
1979-02-12	0	1.7	22	14
1979-02-13	0	3.1	21	12.5
1979-02-14	0	3.1	21.5	15
1979-02-15	0	2.7	30	15
1979-02-16	3	2.2	23.5	15
1979-02-17	2	0.8	15	11
1979-02-18	0.5	0.5	12.5	7
1979-02-19	0	1	17.5	8.5
1979-02-20	0	4.4	20	9
1979-02-21	0	2.1	22	11
1979-02-22	0	2.5	28	13
1979-02-23	0	4.6	33	11
1979-02-24	0	4	30	16.5
1979-02-25	0	1.5	21.5	16.5
1979-02-26	0	4.8	23	8.5
1979-02-27	0	4	27.5	10
1979-02-28	0	2.5	25	12
1979-03-01	0	3.1	27	12.5
1979-03-02	0	4	28	11.5
1979-03-03	0	3.7	30	14
1979-03-04	0	2.2	27	15
1979-03-05	4	1.7	20	15.5
1979-03-06	8	1.2	20	12.5
1979-03-07	0	2	23.5	7
1979-03-08	0	5.2	22.5	10
1979-03-09	0	3.1	30	10
1979-03-10	0	3.2	30	13
1979-03-11	0	0.7	16	12
1979-03-12	0	2.8	24.5	12
1979-03-13	0	0.3	25	11
1979-03-14	0	1.9	25.5	12.5
1979-03-15	24.5	4.1	28	16.5
1979-03-16	0	4.2	29	16
1979-03-17	0	3.8	28	16
1979-03-18	0	5.3	27	16.5
1979-03-19	0	4.9	30	14
1979-03-20	0	6.1	31	15
1979-03-21	0	5.3	29	17.5
1979-03-22	0	2.8	29.5	15
1979-03-23	0	3.9	28	12.5
1979-03-24	5.5	5.9	31.5	13.5
1979-03-25	1.5	0.6	25	13
1979-03-26	9	0.4	29	15.5
1979-03-27	5.5	1.3	29	19
1979-03-28	0	4.4	30	19.5
1979-03-29	0	2.8	31	20
1979-03-30	0	3.3	30	20.5
1979-03-31	0	4.2	31	20
1979-04-01	0	3.1	28	21
1979-04-02	0	3	32	17
1979-04-03	0	0.5	29	18
1979-04-04	0	2	30	16
1979-04-05	3	2.6	33	17
1979-04-06	2	0.5	23.5	17
1979-04-07	0	3.7	28	18
1979-04-08	0	5	28.5	18.5
1979-04-09	0	6.9	29	17
1979-04-10	0	5.4	34.5	18
1979-04-11	0	6.6	38	20.5
1979-04-12	0	6.1	39	20
1979-04-13	0	4.4	34	18
1979-04-14	0	3.8	33	19
1979-04-15	0	4.9	34	19
1979-04-16	0	3.8	32	18.5
1979-04-17	0	2.7	35	17.5
1979-04-18	3	1.7	34	19
1979-04-19	0	3.1	33	18
1979-04-20	8	2.8	35	17
1979-04-21	0	4.9	33	19
1979-04-22	5	3.2	33	16.5
1979-04-23	0	2.9	28.5	17
1979-04-24	0	4.2	31.5	18
1979-04-25	0	6.2	34	18
1979-04-26	0	5.8	34	20
1979-04-27	0	4.7	35	20.5
1979-04-28	0	3.8	33	21
1979-04-29	0	2.8	32	21.5
1979-04-30	0	4.9	33	22
1979-05-01	0	5.9	34	21.5
1979-05-02	0	5.2	34	22
1979-05-03	0	7.8	37	21.5
1979-05-04	13	5	31.5	22
1979-05-05	0	5.8	31	18
1979-05-06	0	6.7	30	17
1979-05-07	0	5.2	31.5	16.5
1979-05-08	0	5.5	35	17
1979-05-09	0	5.9	36	16
1979-05-10	0	5.9	34.5	21
1979-05-11	0	5.7	35	21.5
1979-05-12	0	1.2	20.6	20
1979-05-13	3	3.4	21	18
1979-05-14	0	0.6	25	18.5
1979-05-15	0	3.9	30	16
1979-05-16	6	0.6	24	17
1979-05-17	0	4.9	30	17
1979-05-18	0	4	30	18
1979-05-19	0	7.6	32	15
1979-05-20	0	6.6	31	16
1979-05-21	0	8.5	34	14
1979-05-22	0	5.5	35.5	21.5
1979-05-23	0	6.5	33	23
1979-05-24	9.5	3.2	34.5	21
1979-05-25	0	3	27.5	20.5
1979-05-26	0	3.5	29	20.5
1979-05-27	0	4.4	30	21
1979-05-28	0	6.4	33.5	22
1979-05-29	0	6.9	36	23
1979-05-30	0	7.1	37.5	22.5
1979-05-31	0	6.4	36	21.5
1979-06-01	14	2.6	33	22
1979-06-02	5.5	6.6	33	22
1979-06-03	10.5	5.5	34	22
1979-06-04	0	5.7	33	22.5
1979-06-05	0	4.3	36	23
1979-06-06	15	3.9	35	20
1979-06-07	0	7.3	35	22
1979-06-08	22.5	5.6	33	23
1979-06-09	6	7.4	34	22
1979-06-10	31.5	6.3	30	20
1979-06-11	0	2.8	25	20
1979-06-12	0	3.4	28	19.5
1979-06-13	0	6.4	30.5	18
1979-06-14	0	6.3	30	16
1979-06-15	0	8	30	18
1979-06-16	0	5.4	32	19
1979-06-17	0	7.4	33	18
1979-06-18	0	5.4	33	20
1979-06-19	0	5.2	34	21
1979-06-20	0	6.8	35	22
1979-06-21	0	5.7	35	22.5
1979-06-22	0	5.1	35	21.5
1979-06-23	0	5.6	35	20
1979-06-24	4.5	7.5	33	22.5
1979-06-25	0	4.9	33	20.5
1979-06-26	4.5	3.9	32	22
1979-06-27	0	3.8	32	22
1979-06-28	2	4.2	32	20.5
1979-06-29	1	6.8	34.5	21
1979-06-30	0	7.8	35	20
1979-07-01	0	9	34.5	21
1979-07-02	0	8.8	34	21
1979-07-03	21.5	7.7	33	22
1979-07-04	29	8.9	36.5	20
1979-07-05	0	8.6	33	22
1979-07-06	1	6.8	33	22
1979-07-07	1.5	7.8	32	21
1979-07-08	2.5	6.9	33	20.5
1979-07-09	11.5	2.2	33	22
1979-07-10	0	9.1	36	22
1979-07-11	0	5.2	36.5	20
1979-07-12	0	4.9	35	22
1979-07-13	0	5.3	34	23
1979-07-14	0	6.7	33.5	21
1979-07-15	0	8.1	34	21
1979-07-16	3	4.5	32	21
1979-07-17	4.5	6.2	34	20
1979-07-18	0	6.8	36	21
1979-07-19	0	1.5	25.5	20
1979-07-20	0	1.8	33	21.5
1979-07-21	0	6	32	20.5
1979-07-22	11	6.4	35	21
1979-07-23	0	4.2	33	20.5
1979-07-24	0	5.5	36	22
1979-07-25	0	7	37	22
1979-07-26	16	2.2	34	22
1979-07-27	0	7.5	33	21.5
1979-07-28	1	7.2	33	21
1979-07-29	0	6.1	33	22
1979-07-30	0	6	33.5	21
1979-07-31	0	6.9	33	22
1979-08-01	5	2.9	33	22
1979-08-02	0	6	33	21
1979-08-03	14.5	4	34	21
1979-08-04	0	6.8	31	20
1979-08-05	24	4.6	34	21.5
1979-08-06	0	2.6	32	22
1979-08-07	0	3	33	21
1979-08-08	0	5.7	32	20
1979-08-09	20	7.3	30	21.5
1979-08-10	0	7	31	21.5
1979-08-11	0	2.2	32	21
1979-08-12	12.5	2.3	31	20.5
1979-08-13	20	4	31	21
1979-08-14	0	6.7	29	20
1979-08-15	0	4.1	30.5	19
1979-08-16	0	6.8	31	20
1979-08-17	1.5	3.2	32	18
1979-08-18	0	3.5	32.5	19
1979-08-19	0	5	32	20
1979-08-20	0	5.9	33	20
1979-08-21	1	5.6	31	21
1979-08-22	6	2.5	32	20
1979-08-23	0	6.3	31.5	20
1979-08-24	21.5	5.4	30	22
1979-08-25	10	5	31	19
1979-08-26	0	3.5	29	20
1979-08-27	0	3.7	31	20
1979-08-28	13	3.9	31.5	21
1979-08-29	2	3.6	29	22
1979-08-30	2	7.3	32	22
1979-08-31	5	8.6	30.5	22
1979-09-01	0	3	33	20
1979-09-02	0	3.3	33.5	20
1979-09-03	0	4.6	34	21.5
1979-09-04	0	5.1	33	21
1979-09-05	0	5.1	34	20
1979-09-06	19	2	31	21.5
1979-09-07	33.5	4.3	30	21.5
1979-09-08	50	2.2	28	20.5
1979-09-09	13.5	4.2	29	20.5
1979-09-10	0	2.1	28	21.5
1979-09-11	0	3.5	30	21.5
1979-09-12	0	2.9	31	20
1979-09-13	0	4.2	32	20
1979-09-14	0	3.1	31.5	19
1979-09-15	5	4.1	29	20
1979-09-16	0	3.8	25	18
1979-09-17	19	0.2	18	11.5
1979-09-18	22.5	0.6	23	15
1979-09-19	0	0.2	25	17
1979-09-20	0	3.8	32	19
1979-09-21	0	2.3	28	20.5
1979-09-22	0	5.9	28	17
1979-09-23	0	4.6	30	17
1979-09-24	0	5.3	30	17
1979-09-25	0	4.4	29	16
1979-09-26	0	4.4	30	16
1979-09-27	0	4.3	30	13
1979-09-28	0	6.3	29	13.5
1979-09-29	0	4.7	29.5	14
1979-09-30	0	3.7	32	14.5
1979-10-01	0	5.4	32	14
1979-10-02	0	5.1	33	15
1979-10-03	0	4.1	33	14.5
1979-10-04	0	4.9	33	17
1979-10-05	0	5.7	32	17
1979-10-06	0	7.2	32	17
1979-10-07	0	4.9	31.5	17
1979-10-08	0	3.2	30.5	18
1979-10-09	0	3.9	31	16
1979-10-10	0	2.6	32	16.5
1979-10-11	0	4.9	32.5	17
1979-10-12	0	6.1	31	19.5
1979-10-13	0	2.4	30	18
1979-10-14	0	4.4	31.5	17.5
1979-10-15	0	5.2	32.5	18
1979-10-16	0	4.6	33	19
1979-10-17	0	4.2	32	19
1979-10-18	0	5.2	33	17
1979-10-19	0	5.6	33	17
1979-10-20	0	4.6	33.5	17
1979-10-21	0	4.1	34	18.5
1979-10-22	0	7	33	21
1979-10-23	0	2.7	29	18.5
1979-10-24	0	3.8	28	13
1979-10-25	0	1.3	25	11.5
1979-10-26	0	3.8	30	17.5
1979-10-27	0	3.9	32	13.5
1979-10-28	0	4	33	19
1979-10-29	0	3.4	29	20
1979-10-30	0	2.3	28	19
1979-10-31	0	5.3	29	20
1979-11-01	0	3.15	28	13.5
1979-11-02	6.5	1.7	26	14
1979-11-03	7.5	2.5	25	16
1979-11-04	2.5	2.5	25	16
1979-11-05	0	2.65	27	15
1979-11-06	0.01	2.35	28.5	14.5
1979-11-07	0.01	1.8	25	17
1979-11-08	0.01	4	29	13
1979-11-09	0	4.05	35	15
1979-11-10	4	3.75	30	16
1979-11-11	3	1.4	17	14
1979-11-12	38	3.85	20	14
1979-11-13	14	0.65	17	14
1979-11-14	0.01	0.1	18.5	12.5
1979-11-15	3.5	3.85	20	12.5
1979-11-16	0.01	1	21	13.5
1979-11-17	0.01	3.05	26	16
1979-11-18	0	2.85	25.5	14
1979-11-19	0.01	2.5	26	14
1979-11-20	0.01	2.1	30	13
1979-11-21	0.01	1.4	30	12
1979-11-22	2	1.05	17	16
1979-11-23	0	1.2	15	9
1979-11-24	0	2.75	22	9
1979-11-25	0.01	3.8	25	12
1979-11-26	0	3.15	26	7
1979-11-27	0.01	2.35	28.5	10
1979-11-28	0	4.4	26	13
1979-11-29	0	2	14	12
1979-11-30	0.01	0.35	15	9
1979-12-01	2	1.5	14	9
1979-12-02	4.5	0.5	14	9
1979-12-03	28	0.8	14	9.5
1979-12-04	10.5	3.1	14.5	10
1979-12-05	0	0.5	23	13
1979-12-06	0	4.7	28.5	13
1979-12-07	0	2.5	25	10.5
1979-12-08	2.5	0.5	19	12
1979-12-09	5	0.2	19	16.5
1979-12-10	0	2	25	17
1979-12-11	0	1.8	27.5	17
1979-12-12	0	1.5	28	18
1979-12-13	4	1	28	19
1979-12-14	2	0.6	16.5	12.5
1979-12-15	0	1.5	17	11
1979-12-16	3	0.3	19	13
1979-12-17	0	1	13.5	13
1979-12-18	0	2.3	15	9.5
1979-12-19	0	2.2	20	12.5
1979-12-20	0	1.8	26	15
1979-12-21	0	3.4	25	16.5
1979-12-22	0	3.1	27.5	12.5
1979-12-23	0	3	28	13.5
1979-12-24	0	1.7	19	17
1979-12-25	0	3.6	23	14
1979-12-26	0	1.2	23	9
1979-12-27	0	4.3	26	9.5
1979-12-28	0	2.5	25	17
1979-12-29	2.5	0.3	25	17
1979-12-30	6	0.5	16.5	13
1979-12-31	7	3.4	15.1	13.5
1980-01-01	6	4.6	19	13
1980-01-02	1.5	0.1	22	14
1980-01-03	14.5	5.3	23	16
1980-01-04	0	3.5	20	11.5
1980-01-05	0	2	21.5	6.5
1980-01-06	0	2.7	24	10.5
1980-01-07	0	2.5	27	13
1980-01-08	0	1.5	26.5	13
1980-01-09	0	0.9	23	14
1980-01-10	0	1.2	25	16
1980-01-11	0	0.6	24.5	13
1980-01-12	0	1	24	11.5
1980-01-13	0	2	28	11
1980-01-14	0	2.1	28.5	10
1980-01-15	0	3	27	13.5
1980-01-16	2	0.5	26	12
1980-01-17	0	2.3	27	11
1980-01-18	3	1	28.5	15.5
1980-01-19	1	0.8	29	16
1980-01-20	0	0.4	24	17
1980-01-21	0	0.9	29	18
1980-01-22	2	0.6	30	11
1980-01-23	0	0.6	18	10
1980-01-24	3	1	18	9
1980-01-25	6	2	20	8
1980-01-26	0	1.1	25	9
1980-01-27	0	0.6	28	11
1980-01-28	6	1.3	23	10.5
1980-01-29	0	1.2	23	16
1980-01-30	0	1.5	23	16
1980-01-31	9	1.3	27	15
1980-02-01	0	NULO	25	7
1980-02-02	0	NULO	24	8
1980-02-03	0	NULO	20	8.5
1980-02-04	0	NULO	25	5.5
1980-02-05	0	NULO	26	11
1980-02-06	0	NULO	27	8
1980-02-07	0	NULO	26	9.5
1980-02-08	0	NULO	24	8.5
1980-02-09	4	NULO	23	7
1980-02-10	0	NULO	14	7
1980-02-11	0	NULO	15	9
1980-02-12	0	NULO	25	9.5
1980-02-13	0	NULO	23.5	12
1980-02-14	0	3.8	27	10
1980-02-15	8	1.5	30	11.5
1980-02-16	0	1	26	10
1980-02-17	0	0.2	25	9
1980-02-18	0	0.6	20	8.5
1980-02-19	0	2.9	27	7
1980-02-20	0	3.2	30	7.5
1980-02-21	0	4.1	32	15.5
1980-02-22	0	4.1	30	16
1980-02-23	0	0.6	32.5	16.5
1980-02-24	10	3.1	32	17
1980-02-25	14.5	0.8	20	10.5
1980-02-26	0	2.2	23	9.5
1980-02-27	0	2.9	25	11
1980-02-28	0	1.4	25	13
1980-02-29	0	3.8	32	12.5
1980-03-01	3.5	3.2	18	13
1980-03-02	0	2.2	16	6
1980-03-03	0	1.3	17	6
1980-03-04	0	5.8	39.5	7
1980-03-05	0	3.9	29	18.5
1980-03-06	0	4.2	30	13.5
1980-03-07	0	2.1	30.5	13
1980-03-08	0	4.6	31	12
1980-03-09	0	4.3	31	10
1980-03-10	0	2.3	28	19
1980-03-11	0	4.4	30	19
1980-03-12	0	8	38.5	19
1980-03-13	0	7	33	17.5
1980-03-14	0	5.7	32.5	14.5
1980-03-15	0	5.2	33	16
1980-03-16	0	4	32.5	17
1980-03-17	5	2.3	33	16.5
1980-03-18	0	4.8	29	12.5
1980-03-19	0	2.8	28	13.5
1980-03-20	0	2.2	35	13
1980-03-21	0	1.8	36	17
1980-03-22	0	5.3	35	17
1980-03-23	0	4.7	36	18
1980-03-24	0	5.3	35.5	17.5
1980-03-25	0	2.2	34	18
1980-03-26	0	5.3	35	17.5
1980-03-27	0	4	33.5	16.5
1980-03-28	0	5.2	33	17
1980-03-29	0	4.8	33.5	18
1980-03-30	0	6.3	35	19
1980-03-31	0	6.5	34	20
1980-04-01	0	2.2	29	17.5
1980-04-02	0	4.8	33	19
1980-04-03	3	1.9	36.5	20
1980-04-04	0	2.1	30	18
1980-04-05	2.5	0.8	26	17
1980-04-06	0	4.4	34.5	18.5
1980-04-07	0	0.5	35	21
1980-04-08	4	1.7	36	20
1980-04-09	0	2.8	26	15
1980-04-10	0	4.3	34.5	9.5
1980-04-11	0	5.9	35	14
1980-04-12	0	1.9	39.5	15
1980-04-13	0	2.1	29	14
1980-04-14	0	4.1	28	12.5
1980-04-15	2	1.3	25	14
1980-04-16	0	1.4	25	10
1980-04-17	4.5	3.1	23	18
1980-04-18	0	0.9	24	17.5
1980-04-19	0	5.8	32	16
1980-04-20	0	4.9	31	17.5
1980-04-21	0	4.9	30.5	14.5
1980-04-22	0	4.8	29	15
1980-04-23	0	8.9	31	15
1980-04-24	0	8	39	15
1980-04-25	0	6.4	38.5	15
1980-04-26	0	6	35	15
1980-04-27	0	5.5	31	15
1980-04-28	0	6.5	27.5	18
1980-04-29	0	9.8	30	16
1980-04-30	0	6.6	30	18
1980-05-01	0	3.7	37	19
1980-05-02	2	4.1	35.5	21
1980-05-03	2.5	4	30.5	20.5
1980-05-04	3	2.8	30	21.5
1980-05-05	0	4.8	31.5	22
1980-05-06	0	5.9	33	21
1980-05-07	0	8.3	36	21.5
1980-05-08	0	6.5	40	21
1980-05-09	0	5.3	40	21
1980-05-10	0	4.8	42	21.5
1980-05-11	0	4.1	40	22.5
1980-05-12	0	11.1	41	23.5
1980-05-13	0	9.1	40	22
1980-05-14	0	9.9	41	23
1980-05-15	0	8.1	42	22.5
1980-05-16	0	10.7	40	22.5
1980-05-17	0	9.2	41	21
1980-05-18	0	10.1	42	21.5
1980-05-19	5	9.3	44	22.5
1980-05-20	0	5.1	32	20.5
1980-05-21	0	5.8	36	20
1980-05-22	0	6.1	36	23
1980-05-23	0	5.1	35	23.5
1980-05-24	0	10.1	40	24
1980-05-25	0	10.4	41	23
1980-05-26	0	10.1	40	22.5
1980-05-27	0	10.6	36.5	21
1980-05-28	0	7.3	35	22
1980-05-29	0	5.8	35	23.5
1980-05-30	0	4.2	36	24
1980-05-31	0	5.9	36	22
1980-06-01	0	10.6	36	22
1980-06-02	0	9.6	35	21.5
1980-06-03	0	8.6	35	22
1980-06-04	0	6	35	21
1980-06-05	0	6.9	36	21
1980-06-06	0	7.2	37.5	22
1980-06-07	0	6	37	21.5
1980-06-08	0	8.1	36	21
1980-06-09	0	7.1	37.5	20
1980-06-10	0	8.1	36	20
1980-06-11	0	10	36	20
1980-06-12	0	10.1	36	20
1980-06-13	0	8.9	36.5	20
1980-06-14	0	9.8	36	20
1980-06-15	0	10.2	37	20
1980-06-16	0	9.3	37	19
1980-06-17	0	10.1	37	20
1980-06-18	0	9.8	37	21
1980-06-19	10	5.3	37	21
1980-06-20	2	5.1	29	21.5
1980-06-21	1	3.4	31	22
1980-06-22	0	3.2	32	22.5
1980-06-23	12	4.9	34	22
1980-06-24	5	6.8	33.5	12
1980-06-25	10	4.8	34	10
1980-06-26	0	5.7	33.5	20
1980-06-27	0	4.8	34	21
1980-06-28	0	6.4	33	20.5
1980-06-29	0	7.8	34	21
1980-06-30	0	5.9	33.5	23
1980-07-01	0	8.9	33	22.5
1980-07-02	0	7	34	23
1980-07-03	0	8.1	33	22.5
1980-07-04	0	8.1	34	23
1980-07-05	0	6	32.5	23.5
1980-07-06	0	6.7	32	22
1980-07-07	1	7	34.5	22
1980-07-08	0	5.4	33	23.5
1980-07-09	0	6.1	30	21.5
1980-07-10	0	7.1	33.5	20.5
1980-07-11	0	6.8	32.5	22
1980-07-12	0	6.6	33.5	22.5
1980-07-13	0	6.8	33	23
1980-07-14	3.5	8.2	34	21
1980-07-15	0	6.7	33.5	21.5
1980-07-16	0	7.2	34	21
1980-07-17	0	6.9	34.5	22
1980-07-18	0	6.2	31	23
1980-07-19	0	7.4	35	22.5
1980-07-20	0	7	36	23
1980-07-21	0	6.6	34	23.5
1980-07-22	0	5.3	33.5	22
1980-07-23	0	7.5	34	21.5
1980-07-24	0	6.5	33.5	22
1980-07-25	0	6.9	34	21.5
1980-07-26	0	6.9	35	21.5
1980-07-27	4.5	8.5	34.5	23
1980-07-28	5	9.1	35	22.5
1980-07-29	3.5	7.4	35	23
1980-07-30	0	4.9	34.5	22
1980-07-31	0	7.2	34.5	22.5
1980-08-01	0	6.1	35	23.5
1980-08-02	0	6.9	36	23
1980-08-03	0	6.9	35.5	23.5
